MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Lot Config,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Sale Type,Sale Condition,SalePrice
20,RL,65,9750,Reg,Inside,1Fam,1Story,5,7,1994,Gable,VinylSd,0,TA,TA,PConc,Gd,TA,No,GLQ,722,Unf,0,268,990,Ex,Y,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,NA,Unf,2,528,TA,Y,168,0,0,0,0,0,NA,WD ,Normal,155000
20,RL,75,9525,Reg,Inside,1Fam,1Story,5,6,1995,Gable,VinylSd,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,Ex,Y,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,NA,Unf,1,352,TA,Y,278,0,0,0,0,0,NA,WD ,Normal,144000
20,RL,57,9245,IR2,Inside,1Fam,1Story,5,5,1994,Gable,VinylSd,0,TA,TA,PConc,Gd,TA,No,GLQ,686,Unf,0,304,990,Ex,Y,990,0,0,990,0,1,1,0,3,1,TA,5,Typ,NA,Unf,2,672,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,145000
20,RL,0,8696,IR1,Inside,1Fam,1Story,7,5,1997,Gable,VinylSd,150,TA,TA,PConc,Gd,TA,Gd,GLQ,1308,Unf,0,110,1418,Ex,Y,1418,0,0,1418,1,0,2,0,3,1,Gd,5,Typ,TA,RFn,2,558,TA,Y,208,110,0,0,0,0,NA,WD ,Normal,226001
60,RL,0,13142,IR1,Corner,1Fam,2Story,6,5,1997,Gable,VinylSd,128,TA,TA,PConc,Gd,TA,No,GLQ,688,Unf,0,176,864,Ex,Y,872,899,0,1771,1,0,2,1,3,1,Gd,6,Typ,NA,RFn,2,600,TA,Y,0,96,0,0,0,0,NA,WD ,Normal,215700
60,RL,68,8998,IR1,Inside,1Fam,2Story,7,5,2000,Gable,VinylSd,120,Gd,TA,PConc,Gd,TA,Mn,GLQ,527,Unf,0,255,782,Ex,Y,782,870,0,1652,0,0,2,1,3,1,Gd,6,Typ,NA,RFn,2,532,TA,Y,0,70,0,0,0,0,NA,WD ,Normal,207500
60,RL,68,9179,IR1,Inside,1Fam,2Story,7,5,1999,Gable,VinylSd,158,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,0,240,873,Ex,Y,882,908,0,1790,1,0,2,1,3,1,Gd,7,Typ,NA,RFn,2,588,TA,Y,0,88,0,0,0,0,NA,WD ,Abnorml,193000
60,RL,57,8924,IR1,CulDSac,1Fam,2Story,7,5,1998,Gable,VinylSd,0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,880,880,Ex,Y,880,844,0,1724,0,0,2,1,3,1,Gd,8,Typ,NA,Fin,2,527,TA,Y,120,155,0,0,0,0,NA,WD ,Normal,188000
20,RL,93,9382,IR1,CulDSac,1Fam,1Story,7,5,1999,Gable,VinylSd,125,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,Ex,Y,1479,0,0,1479,0,0,2,0,3,1,Gd,6,Typ,NA,RFn,2,577,TA,Y,120,25,0,0,0,0,NA,WD ,Normal,191000
20,RL,88,12803,IR1,Inside,1Fam,1Story,7,5,2002,Gable,VinylSd,99,Gd,TA,PConc,Gd,TA,Mn,GLQ,922,Unf,0,572,1494,Ex,Y,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,TA,RFn,2,530,TA,Y,192,36,0,0,0,0,NA,WD ,Normal,221000
60,RL,80,12435,Reg,Inside,1Fam,2Story,7,5,2001,Gable,VinylSd,172,Gd,TA,PConc,Gd,TA,No,GLQ,361,Unf,0,602,963,Ex,Y,963,829,0,1792,0,0,2,1,3,1,Gd,7,Typ,TA,RFn,2,564,TA,Y,0,96,0,245,0,0,NA,WD ,Normal,231500
60,RL,75,12192,IR1,Inside,1Fam,2Story,7,5,2000,Gable,VinylSd,0,Gd,TA,PConc,Gd,TA,No,GLQ,663,Unf,0,265,928,Ex,Y,928,895,0,1823,1,0,2,1,3,1,Gd,6,Typ,NA,RFn,2,626,TA,Y,192,36,0,0,0,0,NA,WD ,Normal,235000
60,RL,68,11250,IR1,Inside,1Fam,2Story,7,5,2001,Gable,VinylSd,162,Gd,TA,PConc,Gd,TA,Mn,GLQ,486,Unf,0,434,920,Ex,Y,920,866,0,1786,1,0,2,1,3,1,Gd,6,Typ,TA,RFn,2,608,TA,Y,0,42,0,0,0,0,NA,WD ,Normal,223500
20,RL,0,9200,IR1,CulDSac,1Fam,1Story,5,6,1975,Hip,VinylSd,0,TA,TA,CBlock,Gd,TA,Av,LwQ,280,BLQ,491,167,938,TA,Y,938,0,0,938,1,0,1,0,3,1,TA,5,Typ,NA,Unf,1,308,TA,Y,145,0,0,0,0,0,MnPrv,WD ,Normal,130250
80,RL,65,8385,Reg,Inside,1Fam,SLvl,5,8,1977,Gable,HdBoard,220,Gd,TA,CBlock,Gd,Gd,Av,GLQ,595,Unf,0,390,985,TA,Y,985,0,0,985,0,0,2,0,3,1,TA,6,Typ,NA,Unf,1,328,TA,Y,210,0,0,0,0,0,NA,WD ,Normal,149900
20,RL,0,12250,IR1,Inside,1Fam,1Story,5,6,1978,Gable,HdBoard,180,TA,TA,CBlock,Gd,TA,Mn,ALQ,781,Unf,0,83,864,Ex,Y,1174,0,0,1174,1,0,1,0,3,1,TA,5,Typ,NA,Unf,2,528,TA,Y,211,0,280,0,0,0,NA,WD ,Normal,158000
80,RL,0,10970,IR1,Inside,1Fam,SLvl,6,6,1978,Gable,Plywood,0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,TA,Y,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,NA,Unf,2,576,TA,Y,0,0,34,0,0,0,MnPrv,WD ,Normal,147000
20,RL,0,9216,IR1,Inside,1Fam,1Story,5,6,1975,Gable,HdBoard,176,TA,TA,CBlock,TA,TA,Av,ALQ,294,Unf,0,782,1076,TA,Y,1076,0,0,1076,0,0,1,1,3,1,TA,5,Typ,Fa,Unf,2,576,TA,Y,0,0,0,0,0,0,MnPrv,WD ,Abnorml,143195
20,RL,40,14330,IR1,CulDSac,1Fam,1Story,5,6,1975,Gable,Plywood,0,TA,TA,CBlock,TA,TA,No,Rec,88,ALQ,596,180,864,TA,Y,1558,0,0,1558,1,0,2,0,2,1,TA,5,Min2,NA,Fin,2,440,TA,Y,140,0,239,0,227,0,NA,WD ,Normal,163000
20,RL,88,7990,IR1,Inside,1Fam,1Story,5,6,1975,Hip,HdBoard,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,924,924,TA,Y,924,0,0,924,0,0,1,0,3,1,TA,5,Typ,NA,Unf,1,280,TA,Y,0,0,0,0,0,0,MnPrv,WD ,Normal,110000
20,RL,60,7180,IR1,Inside,1Fam,1Story,5,7,1972,Hip,HdBoard,0,TA,TA,CBlock,TA,TA,Av,ALQ,390,Unf,0,474,864,TA,Y,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,NA,Unf,1,352,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,127000
20,RL,60,7200,Reg,Inside,1Fam,1Story,5,7,1972,Gable,HdBoard,0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,Ex,Y,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,NA,Unf,1,352,TA,Y,196,0,0,0,0,0,MnPrv,WD ,Normal,124900
20,RL,75,9742,Reg,Inside,1Fam,1Story,8,5,2002,Hip,VinylSd,281,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1777,1777,Ex,Y,1795,0,0,1795,0,0,2,0,3,1,Gd,7,Typ,Gd,RFn,2,534,TA,Y,171,159,0,0,0,0,NA,WD ,Normal,230000
60,RL,75,9473,Reg,Inside,1Fam,2Story,8,5,2002,Gable,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,0,324,1128,Ex,Y,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,Gd,RFn,2,577,TA,Y,0,211,0,0,0,0,NA,WD ,Normal,237000
60,RL,0,10316,IR1,Inside,1Fam,2Story,7,5,2000,Gable,VinylSd,0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,992,Ex,Y,992,873,0,1865,1,0,2,1,3,1,Gd,7,Typ,TA,RFn,3,839,TA,Y,0,184,0,0,0,0,NA,WD ,Normal,235000
60,RL,0,10400,Reg,Inside,1Fam,2Story,7,5,2001,Gable,VinylSd,227,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1257,1257,Ex,Y,1290,871,0,2161,0,0,2,1,3,1,Gd,8,Typ,TA,RFn,2,570,TA,Y,0,84,0,0,0,0,NA,WD ,Normal,230500
60,RL,73,9066,IR1,Inside,1Fam,2Story,8,5,1999,Gable,VinylSd,320,Gd,TA,PConc,Gd,TA,Mn,GLQ,668,Unf,0,336,1004,Ex,Y,1004,848,0,1852,0,0,2,1,3,1,Gd,7,Typ,TA,Fin,3,660,TA,Y,224,106,0,0,0,0,GdPrv,WD ,Normal,230000
60,RL,75,11404,IR1,Inside,1Fam,2Story,7,5,1998,Gable,VinylSd,202,Gd,TA,PConc,Gd,TA,Av,ALQ,252,Unf,0,901,1153,Ex,Y,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,TA,Fin,2,541,TA,Y,192,84,0,0,0,0,NA,WD ,Normal,222500
60,RL,0,9240,Reg,Inside,1Fam,2Story,8,5,2001,Gable,VinylSd,396,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,Ex,Y,1055,1208,0,2263,0,0,2,1,3,1,Gd,7,Typ,TA,Fin,2,905,TA,Y,0,45,0,0,189,0,NA,WD ,Normal,287000
60,RL,0,9720,IR1,CulDSac,1Fam,2Story,9,5,2001,Gable,VinylSd,134,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194,Unf,0,163,1357,Ex,Y,1366,581,0,1947,1,0,2,1,3,1,Gd,7,Typ,TA,Fin,3,725,TA,Y,168,116,0,0,0,0,NA,WD ,Normal,274000
20,RL,0,14860,IR2,CulDSac,1Fam,1Story,8,5,2002,Hip,VinylSd,240,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538,Unf,0,240,1778,Ex,Y,1786,0,0,1786,1,0,2,0,3,1,Gd,6,Typ,Gd,RFn,3,715,TA,Y,182,35,0,0,0,0,NA,WD ,Normal,300000
60,RL,0,11250,Reg,Corner,1Fam,2Story,8,5,2002,Gable,CemntBd,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1128,1128,Ex,Y,1149,1141,0,2290,0,0,2,1,4,1,Gd,9,Typ,Gd,Unf,2,779,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,255900
60,RL,65,8158,Reg,Inside,1Fam,2Story,7,5,2003,Gable,VinylSd,252,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,Ex,Y,884,884,0,1768,1,0,2,1,3,1,Gd,8,Typ,NA,RFn,2,543,TA,Y,0,63,0,0,0,0,NA,WD ,Normal,224900
60,RL,41,10905,IR2,CulDSac,1Fam,2Story,7,5,2003,Gable,VinylSd,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1129,1129,Ex,Y,1129,1198,0,2327,0,0,2,1,4,1,Gd,9,Typ,Gd,RFn,2,596,TA,Y,0,57,0,0,0,0,NA,WD ,Normal,240000
60,RL,72,7226,IR1,CulDSac,1Fam,2Story,7,5,2003,Gable,VinylSd,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,Ex,Y,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,NA,RFn,2,595,TA,Y,0,45,0,0,0,0,NA,WD ,Normal,183000
60,RL,96,11690,IR1,Inside,1Fam,2Story,8,5,1999,Gable,VinylSd,192,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,850,850,Ex,Y,886,878,0,1764,0,0,2,1,3,1,Gd,7,Typ,TA,Unf,2,560,TA,Y,120,29,0,0,0,0,NA,WD ,Normal,207000
60,RL,70,8750,Reg,Inside,1Fam,2Story,7,5,1994,Gable,VinylSd,0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,Ex,Y,933,975,0,1908,1,0,2,1,4,1,Gd,8,Typ,TA,Unf,2,493,TA,Y,144,133,0,0,0,0,NA,WD ,Normal,210000
120,RM,37,4435,Reg,Inside,TwnhsE,1Story,6,5,2003,Gable,VinylSd,170,Gd,TA,PConc,Gd,TA,Av,GLQ,686,Unf,0,162,848,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,NA,Fin,2,420,TA,Y,140,0,0,0,0,0,NA,WD ,Normal,136500
120,RM,0,4426,Reg,Inside,TwnhsE,1Story,6,5,2004,Gable,VinylSd,205,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,848,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,NA,RFn,2,420,TA,Y,140,0,0,0,0,0,NA,WD ,Normal,145000
20,RL,75,13125,Reg,Inside,1Fam,1Story,6,5,1997,Gable,VinylSd,215,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,Ex,Y,1493,0,0,1493,1,0,2,0,3,1,Gd,7,Typ,TA,Fin,2,508,TA,Y,140,39,0,0,0,0,NA,WD ,Normal,208900
90,RM,83,10126,Reg,Corner,Duplex,SFoyer,6,5,1997,Gable,VinylSd,0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1593,LwQ,162,83,1838,Ex,Y,1838,0,0,1838,2,0,2,0,2,2,TA,8,Typ,NA,Unf,3,721,TA,Y,160,67,0,0,0,0,NA,WD ,Abnorml,185000
20,RL,70,9135,Reg,Inside,1Fam,1Story,7,5,2002,Gable,VinylSd,113,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,Ex,Y,1536,0,0,1536,1,0,2,0,3,1,Gd,7,Typ,NA,RFn,2,532,TA,Y,192,74,0,0,0,0,NA,WD ,Normal,214000
60,RL,65,8450,Reg,Inside,1Fam,2Story,7,5,2003,Gable,VinylSd,196,Gd,TA,PConc,Gd,TA,No,GLQ,706,Unf,0,150,856,Ex,Y,856,854,0,1710,1,0,2,1,3,1,Gd,8,Typ,NA,RFn,2,548,TA,Y,0,61,0,0,0,0,NA,WD ,Normal,208500
20,RL,75,9750,Reg,Inside,1Fam,1Story,7,5,2004,Gable,VinylSd,50,Gd,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,1421,1445,Ex,Y,1445,0,0,1445,0,0,2,0,3,1,Gd,6,Typ,NA,Unf,2,470,TA,Y,0,35,0,0,0,0,NA,WD ,Normal,186500
20,RL,65,8450,Reg,Inside,1Fam,1Story,7,5,2004,Gable,VinylSd,266,Gd,TA,PConc,Gd,TA,Mn,GLQ,946,Unf,0,490,1436,Ex,Y,1436,0,0,1436,1,0,2,0,3,1,Gd,8,Typ,NA,Unf,2,484,TA,Y,139,98,0,0,0,0,NA,WD ,Normal,210000
60,RL,64,8320,Reg,Inside,1Fam,2Story,7,5,2004,Gable,VinylSd,0,Gd,TA,PConc,Gd,TA,No,GLQ,490,Unf,0,280,770,Ex,Y,770,812,0,1582,0,0,2,1,3,1,Gd,6,Typ,NA,RFn,2,520,TA,Y,0,45,0,0,0,0,NA,WD ,Normal,185900
20,RL,85,11049,Reg,Corner,1Fam,1Story,8,5,2007,Gable,VinylSd,0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1234,1234,Ex,Y,1234,0,0,1234,0,0,2,0,3,1,Gd,7,Typ,NA,RFn,2,484,TA,Y,0,30,0,0,0,0,NA,WD ,Normal,179900
20,RL,85,11058,Reg,Corner,1Fam,1Story,7,6,2007,Gable,VinylSd,212,Gd,TA,PConc,Gd,TA,No,GLQ,56,Unf,0,1508,1564,Ex,Y,1564,0,0,1564,0,0,2,0,3,1,Gd,6,Typ,NA,RFn,3,814,TA,Y,0,24,0,0,0,0,NA,WD ,Normal,218836
20,RL,74,9627,Reg,Inside,1Fam,1Story,7,5,2007,Gable,VinylSd,0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1327,1351,Ex,Y,1361,0,0,1361,0,0,2,0,3,1,Gd,6,Typ,NA,RFn,2,610,TA,Y,0,50,0,0,0,0,NA,WD ,Normal,193000
60,RL,63,8199,Reg,Inside,1Fam,2Story,7,5,2005,Gable,WdShing,0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,Ex,Y,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,Gd,Fin,2,410,TA,Y,36,18,0,0,0,0,NA,WD ,Normal,189000
120,RM,0,4426,Reg,Inside,TwnhsE,1Story,6,5,2004,Gable,VinylSd,147,Gd,TA,PConc,Gd,TA,Av,GLQ,697,Unf,0,151,848,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,TA,RFn,2,420,TA,Y,149,0,0,0,0,0,NA,WD ,Normal,149300
120,RM,0,4426,Reg,Inside,TwnhsE,1Story,6,5,2004,Gable,VinylSd,147,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,Unf,0,151,848,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,TA,RFn,2,420,TA,Y,149,0,0,0,0,0,NA,WD ,Normal,141000
120,RM,0,4438,Reg,Inside,TwnhsE,1Story,6,5,2004,Gable,VinylSd,205,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,Gd,RFn,2,420,TA,Y,149,0,0,0,0,0,NA,WD ,Normal,149000
120,RM,0,4438,Reg,Inside,TwnhsE,1Story,6,5,2004,Gable,VinylSd,169,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,Gd,Fin,2,420,TA,Y,140,0,0,0,0,0,NA,ConLD,Normal,144500
30,RL,67,8777,Reg,Inside,1Fam,1Story,5,7,1910,Gable,MetalSd,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,796,796,Gd,Y,796,0,0,796,0,0,1,0,2,1,TA,4,Typ,NA,NA,0,0,NA,P,328,0,164,0,0,0,MnPrv,WD ,Normal,85000
90,RL,67,8777,Reg,Inside,Duplex,1.5Fin,5,7,1900,Gable,MetalSd,0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,Gd,Y,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,NA,NA,0,0,NA,N,0,70,0,0,0,0,GdPrv,WD ,Normal,145900
20,RL,75,9825,Reg,Inside,1Fam,1Story,5,5,1966,Hip,HdBoard,0,TA,TA,CBlock,TA,TA,No,Rec,609,Unf,0,483,1092,TA,Y,1092,0,0,1092,0,0,1,0,3,1,TA,6,Typ,NA,Unf,1,264,TA,Y,259,0,0,0,161,0,MnPrv,COD,Abnorml,123000
20,RL,75,9937,Reg,Inside,1Fam,1Story,5,6,1965,Gable,HdBoard,0,Gd,TA,CBlock,TA,TA,No,BLQ,830,LwQ,290,136,1256,Gd,Y,1256,0,0,1256,1,0,1,1,3,1,TA,6,Typ,NA,Fin,1,276,TA,Y,736,68,0,0,0,0,NA,WD ,Normal,147500
85,RL,64,12102,Reg,Inside,1Fam,SFoyer,5,5,1976,Gable,HdBoard,222,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456,Unf,0,0,456,Ex,Y,1033,0,0,1033,0,1,1,0,3,1,TA,6,Typ,NA,RFn,2,504,Fa,Y,224,0,0,0,0,0,NA,WD ,Family,165000
20,RL,65,6500,Reg,Inside,1Fam,1Story,6,6,1976,Hip,HdBoard,84,TA,TA,CBlock,TA,Ex,No,BLQ,1033,Unf,0,94,1127,TA,Y,1127,0,0,1127,0,1,1,1,3,1,TA,6,Typ,Po,Unf,2,480,TA,Y,0,0,138,0,0,0,NA,WD ,Normal,135000
30,RL,63,13907,Reg,Inside,1Fam,1Story,5,6,1940,Gable,WdShing,0,TA,TA,CBlock,TA,TA,No,BLQ,290,Unf,0,706,996,Ex,Y,996,0,0,996,1,0,1,0,3,1,TA,6,Typ,Gd,NA,0,0,NA,Y,144,0,0,0,0,0,NA,WD ,Normal,108000
85,RL,90,10012,Reg,Inside,1Fam,SFoyer,4,5,1972,Gable,Plywood,0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,180,38,1138,TA,Y,1181,0,0,1181,1,0,2,0,3,1,TA,6,Typ,NA,RFn,2,588,TA,Y,0,0,180,0,0,0,MnPrv,WD ,Normal,137500
60,RL,60,6931,Reg,Inside,1Fam,2Story,7,5,2003,Gable,VinylSd,92,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,Ex,Y,760,896,0,1656,0,0,2,1,3,1,Gd,7,Typ,Gd,Fin,2,397,TA,Y,178,128,0,0,0,0,NA,WD ,Normal,165400
80,RL,0,9638,IR1,CulDSac,1Fam,SLvl,6,6,1977,Hip,Plywood,0,TA,TA,CBlock,TA,TA,Av,ALQ,368,Rec,120,541,1029,TA,Y,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,Fa,RFn,2,542,TA,Y,292,0,0,0,0,0,NA,WD ,Normal,147000
60,RL,72,7200,Reg,Inside,1Fam,2Story,6,7,1976,Hip,Plywood,0,TA,TA,CBlock,TA,TA,Av,ALQ,288,Unf,0,396,684,TA,Y,684,714,0,1398,0,0,1,1,3,1,TA,6,Typ,TA,Fin,2,440,TA,Y,0,0,0,0,0,0,MnPrv,WD ,Normal,160500
20,RL,60,7024,Reg,Inside,1Fam,1Story,4,5,2005,Gable,VinylSd,0,TA,TA,PConc,Gd,TA,No,GLQ,1024,Unf,0,108,1132,Ex,Y,1132,0,0,1132,1,0,1,1,2,1,Gd,5,Typ,NA,Fin,2,451,TA,Y,252,64,0,0,0,0,NA,WD ,Normal,176000
20,RL,123,47007,IR1,Inside,1Fam,1Story,5,7,1959,Gable,Plywood,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,TA,Y,3820,0,0,3820,,,3,1,5,1,Ex,11,Typ,Gd,Unf,2,624,TA,Y,0,372,0,0,0,0,NA,WD ,Normal,284700
60,RL,313,63887,IR3,Corner,1Fam,2Story,10,5,2008,Hip,Stucco,796,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,Ex,Y,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,Gd,Fin,2,1418,TA,Y,214,292,0,0,0,480,NA,New,Partial,160000
180,RM,35,3675,Reg,Inside,TwnhsE,SLvl,6,5,2005,Gable,VinylSd,80,TA,TA,PConc,Gd,TA,Gd,GLQ,459,Unf,0,88,547,Ex,Y,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,NA,RFn,2,525,TA,Y,0,28,0,0,0,0,NA,WD ,Normal,148000
90,RL,65,6040,Reg,Inside,Duplex,1Story,4,5,1955,Gable,AsbShng,0,TA,TA,PConc,NA,NA,NA,NA,0,NA,0,0,0,TA,N,1152,0,0,1152,0,0,2,0,2,2,Fa,6,Typ,NA,NA,0,0,NA,N,0,0,0,0,0,0,NA,WD ,AdjLand,82000
90,RL,65,6012,Reg,Corner,Duplex,1Story,4,5,1955,Gable,AsbShng,0,TA,Fa,PConc,NA,NA,NA,NA,0,NA,0,0,0,TA,N,1152,0,0,1152,0,0,2,0,2,2,TA,6,Typ,NA,NA,0,0,NA,N,0,0,0,0,0,0,NA,WD ,AdjLand,82000
90,RL,92,12108,Reg,Inside,Duplex,1Story,4,4,1955,Gable,VinylSd,270,TA,TA,CBlock,TA,TA,No,ALQ,133,Unf,0,1307,1440,TA,N,1440,0,0,1440,0,0,2,0,4,2,Fa,8,Typ,NA,NA,0,0,NA,Y,0,0,0,0,0,0,NA,WD ,Normal,118000
90,RL,74,6845,Reg,Inside,Duplex,1Story,4,5,1955,Gable,WdShing,58,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,TA,N,1152,0,0,1152,0,0,2,0,2,2,TA,6,Typ,NA,NA,0,0,NA,N,0,0,0,0,0,0,NA,WD ,Normal,82500
190,RL,56,6931,Reg,Inside,2fmCon,1Story,4,5,1955,Hip,Wd Sdng,0,TA,TA,CBlock,TA,TA,Av,ALQ,784,Unf,0,0,784,TA,N,784,0,0,784,1,0,1,0,2,1,TA,4,Typ,NA,NA,0,0,NA,Y,112,0,0,0,0,0,NA,WD ,Normal,91900
50,RL,60,12180,Reg,Inside,1Fam,1.5Fin,5,7,1938,Gable,Wd Sdng,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,585,585,Gd,Y,585,468,0,1053,0,0,1,1,2,1,Ex,5,Typ,NA,NA,0,0,NA,N,42,0,0,0,0,0,NA,WD ,Family,120000
50,RL,57,8050,Reg,Inside,1Fam,1.5Fin,5,8,1947,Gable,MetalSd,0,TA,Gd,Slab,NA,NA,NA,NA,0,NA,0,0,0,Gd,Y,929,208,0,1137,0,0,1,1,4,1,TA,8,Min1,NA,NA,0,0,NA,Y,0,0,0,0,0,0,NA,WD ,Normal,96000
20,RL,68,9520,Reg,Inside,1Fam,1Story,4,5,1953,Gable,MetalSd,115,TA,TA,CBlock,Gd,TA,No,Rec,767,Unf,0,144,911,TA,Y,930,0,0,930,0,0,1,0,2,1,TA,5,Typ,NA,RFn,1,286,TA,Y,134,0,0,0,0,0,MnPrv,WD ,Normal,99000
50,RL,70,11767,Reg,Inside,1Fam,1.5Fin,5,6,1946,Gable,MetalSd,0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,Ex,Y,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,NA,Unf,1,240,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,130500
50,RL,60,8172,Reg,Inside,1Fam,1.5Fin,4,6,1954,Gable,MetalSd,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,Ex,Y,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,NA,Unf,1,548,TA,Y,0,0,0,0,156,0,NA,WD ,Normal,135000
50,RL,59,16466,IR1,Inside,1Fam,1.5Fin,5,7,1955,Gable,MetalSd,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,TA,Y,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,NA,Unf,1,300,TA,Y,121,0,0,0,265,0,NA,WD ,Normal,135500
80,RL,62,7692,Reg,Inside,1Fam,SLvl,4,6,1954,Gable,Wd Sdng,0,TA,TA,CBlock,Ex,TA,Av,Unf,0,Unf,0,416,416,Gd,Y,1204,0,0,1204,0,0,1,0,3,1,TA,6,Typ,NA,Unf,1,312,TA,Y,0,0,0,0,0,0,NA,WD ,Abnorml,100000
